indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,tournament_score,score_sd,top derived_features,top original_features,training_times,best_iterations,last_3_mutation_try_actual_actions,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,feature_cost,model_name,target_transformer_name,from_brain,derived_from_brain,from_brain_count,derived_from_brain_count,booster,model_class_name,n_gpus,gpu_id,n_jobs,num_classes,num_class,labels,score_f_name,random_state,time_column,tgc,pred_gap,pred_periods,target,n_estimators,learning_rate,early_stopping_rounds,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,subsample_freq,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,enable_early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,seed,disable_gpus,lossguide,dummy,ensemble_level,train_shape,valid_shape,model_origin,early_stopping_threshold,debug_verbose,epochs,add_wide,add_attention,layers,activation,batch_size,chunk_size,dropout,strategy,l1,l2,ort_loss,ort_loss_tau,normalize_type,best_learning_rate,task,experiment_id
0,10,7,2,8,0.8102307037955162,0.8102307037955162,0.025736224600765086,"[['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.0', 0.6451455950737], ['1_TEXTBIGRU_TE:tweet.2', 0.4901852607727051]]","[['tweet', 1.0]]",3.770185708999634,22,[],2,100,2,0,100,6,6,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.0,2.0,0.01,64.0,1.0,0.0,1,0.9,20,0.8,hist,lossguide,1024,0,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
0,11,7,2,8,0.791431516342436,0.791431516342436,0.026379064011876042,"[['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.2', 0.8521854877471924], ['1_TEXTCNN_TE:tweet.0', 0.19196802377700806]]","[['tweet', 1.0]]",2.216566562652588,231,[],2,100,2,0,100,6,6,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,10.0,0.0,0.0,64.0,1.0,0.0,1,0.9,10,0.5,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
0,12,7,2,8,0.8056475758058437,0.8056475758058437,0.025142197978074356,"[['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.2', 0.6619688272476196], ['1_TEXTCNN_TE:tweet.0', 0.623968243598938]]","[['tweet', 1.0]]",5.660840749740601,57,[],2,100,2,0,100,6,6,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.0,0.5,0.0,64.0,1.0,0.0,1,0.7,,0.4,hist,depthwise,0,10,,,,,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,1e-05,0,,,,,,,,,,,,,,,,,
0,13,7,2,8,0.9280514731386614,0.9280514731386614,0.04602139816928852,"[['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.0', 0.44454333186149597], ['1_TEXTBIGRU_TE:tweet.2', 0.3471754193305969]]","[['tweet', 1.0]]",1.2114088535308838,1,[],2,100,2,0,100,6,6,DECISIONTREE,NoneType,False,False,0,0,decision tree,DecisionTreeModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,256.0,1.0,0.0,1,1.0,0,1.0,hist,depthwise,32,7,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
0,14,7,2,8,0.850215489790538,0.850215489790538,0.025419749750717698,"[['1_TEXTCHARCNN_TE:tweet.0', 1.0], ['1_TEXTCHARCNN_TE:tweet.2', 0.2948860824108124], ['1_TEXTCHARCNN_TE:tweet.1', 0.174294576048851]]","[['tweet', 1.0]]",1.795680046081543,13,[],2,100,2,0,100,6,6,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.1,0.0,0.001,64.0,1.0,0.0,1,0.8,1,0.3,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
0,15,7,2,8,0.8519377419878501,0.8519377419878501,0.04944369051180027,"[['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.0', 0.5921998620033264], ['1_TEXTCNN_TE:tweet.2', 0.5142544507980347]]","[['tweet', 1.0]]",1.3731575012207031,1,[],2,100,2,0,100,6,6,DECISIONTREE,NoneType,False,False,0,0,decision tree,DecisionTreeModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,256.0,1.0,0.0,1,1.0,0,1.0,hist,depthwise,64,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
0,17,7,2,8,0.8055782279980022,0.8055782279980022,0.02563952741251036,"[['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.0', 0.6248381733894348], ['1_TEXTBIGRU_TE:tweet.2', 0.5178719162940979]]","[['tweet', 1.0]]",1.9823901653289795,22,[],2,50,2,0,100,6,6,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.0,1.0,0.0,256.0,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,"DefaultIndiv: do_te:True,interp:11,depth:6,num_as_cat:False",,,,,,,,,,,,,,,,,,,
0,18,7,2,8,0.7719561945095537,0.7719561945095537,0.030742746304006616,"[['1_Txt:tweet.4', 1.0], ['1_Txt:tweet.7', 0.7214537858963013], ['1_Txt:tweet.2', 0.6755372285842896]]","[['tweet', 1.0]]",6.331045389175415,68,[],2,50,2,0,100,51,51,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.0,1.0,0.0,256.0,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,"DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False",,,,,,,,,,,,,,,,,,,
0,19,7,2,8,0.8640668495175694,0.8640668495175694,0.022775288892869266,"[['1_TEXTCHARCNN_TE:tweet.1', 1.0], ['1_TEXTCHARCNN_TE:tweet.0', 0.98670494556427], ['1_TEXTCHARCNN_TE:tweet.2', 0.9446173906326294]]","[['tweet', 1.0]]",4.927542686462402,90,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'mutate_extra_3_2']]",3,100,2,1,100,4,4,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,0.0,10.0,0.0,64.0,1.0,0.0,1,0.6,,0.6,hist,lossguide,1024,0,,,,,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,1e-05,0,,,,,,,,,,,,,,,,,
0,20,7,2,8,0.7637224372565231,0.7637224372565231,0.027353549775327512,"[['2_TEXTCNN_TE:tweet.2', 1.0], ['1_Txt:tweet.4', 0.6559270024299622], ['2_TEXTCNN_TE:tweet.1', 0.6327168345451355]]","[['tweet', 1.0]]",4.010345458984375,150,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'mutate_extra_3_3']]",3,100,3,1,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600.0,0.05,30.0,5.0,0.0,0.0,64.0,1.0,0.0,1,0.4,5,0.2,hist,lossguide,1024,0,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,RANDOM,,,,,,,,,,,,,,,,,,,
